# Data generated from networks:
# networks/network1.csv: 500, networks/network2.csv: 500
-0.1046,0.4268,0.4264,-0.6415,-0.5354,-0.2923,2.6122,1.3993,-1.8963,-1.7640,0.0988,-1.0833,-0.5061,1.9620,-1.4298,0.6501,-0.2346,-0.2547,1.2091,0.2020
-1.3788,1.0567,-0.5232,-0.7255,-1.9099,0.6111,1.6253,0.3724,-3.2761,2.1430,5.0952,1.1485,-4.2538,3.6433,-3.7460,1.7419,-0.5283,-0.0339,0.2984,0.7926
0.5227,-0.3025,-0.0566,-0.1406,-1.3576,-0.8280,-0.6333,-1.3314,2.7877,-0.0377,-4.6597,-3.7360,4.9960,-1.0375,0.3261,1.0910,1.4087,-0.0548,-0.5244,0.2220
0.5449,1.6222,-0.4593,0.4390,0.8212,0.7051,0.2416,0.3286,2.3819,-0.0416,-1.9238,0.5405,0.0629,0.2524,0.2614,-0.1087,-0.2278,2.0756,-0.0430,1.7715
-0.6711,-0.5377,0.6640,0.1969,-0.1440,-2.4635,0.2673,-2.2224,-1.3903,1.3099,1.7149,2.3574,-3.0861,1.6911,0.8290,-2.3033,2.5851,-0.8279,0.1733,0.9015
0.5341,-0.4664,0.7707,0.7688,-0.5913,0.8202,-0.3491,0.2381,0.6275,-0.5323,-1.1286,-2.0709,2.9001,-0.6007,1.5149,-1.0398,0.6497,0.6799,-0.1317,-1.2513
1.5757,-0.4492,-2.3290,1.4480,2.0828,0.4775,2.4764,2.1781,1.8679,-0.8033,-1.6725,-0.2806,0.4105,-0.7655,1.1677,0.0052,-1.1927,-0.3586,1.1204,-2.3232
1.6040,-1.1311,1.9479,-1.0071,-0.7144,0.0090,1.2905,-0.8415,0.9035,0.0604,0.2895,0.8351,-2.0401,0.5514,-0.4878,-0.5194,-1.0977,-0.8631,-0.7129,0.9758
0.3967,-0.1933,1.0718,0.5056,-2.5105,1.2095,-0.1048,-0.2873,0.1079,-2.1426,0.1526,-0.8168,0.8105,-1.7663,-1.6723,0.1446,-0.3364,0.0920,1.1873,-0.8881
2.7635,-0.5439,1.7580,0.4373,-0.7387,0.2724,0.6536,0.5527,1.8471,1.5908,-2.1586,-0.5011,0.7308,-0.9390,0.2453,0.0630,0.0375,1.2934,-2.1150,0.1331
0.4966,-0.3621,0.3929,1.2697,0.6983,2.0610,1.6976,-2.1776,-0.1921,0.4199,1.6560,1.7054,-0.8301,-1.3024,1.9466,0.9055,0.0899,-1.0407,0.2860,-0.0814
0.3504,-0.5069,1.1784,1.5116,-0.9576,-0.0756,0.2200,0.2327,-0.1666,0.1323,0.7884,-1.2524,-0.7208,-1.3748,-0.0999,2.4927,-2.6237,-1.5924,0.9649,-1.0271
-0.5438,-0.5796,0.0681,-0.7286,-0.5453,-1.5466,-1.1718,0.4902,2.0674,-1.8316,-2.2629,0.8589,0.6894,1.0866,-0.2180,0.5435,-0.4697,-1.5126,-0.4252,-0.5021
0.4941,-0.0352,-1.2019,0.2561,0.5188,2.4007,1.0345,1.1510,0.1178,-0.9179,-1.3695,1.3400,-1.7142,-0.5435,-0.3190,0.4936,0.3834,1.1788,-0.2881,-0.5298
1.9329,-0.8918,-1.5521,0.8234,2.0977,0.6229,0.7327,-0.8975,1.8293,-1.2714,-1.8010,-2.0493,3.9370,-2.6564,2.1940,0.2044,0.8228,-0.2355,1.6025,-0.1006
1.2014,-1.7668,1.1649,1.6576,0.5210,-0.8723,0.8276,-0.2836,0.8461,-0.2867,-0.7974,-1.2804,-0.5123,-1.1512,0.3795,0.5080,-1.4064,1.1720,-0.5685,0.4214
-0.3970,0.2447,0.0653,0.4217,0.7379,0.7791,0.4722,0.0233,-2.9445,3.1785,2.0746,0.8016,-1.2220,-1.2036,0.5495,0.1223,1.4574,0.0571,-1.2639,0.7983
-1.3109,2.4512,1.6278,-0.2561,-0.1737,1.0654,-0.7261,0.2304,0.2402,1.1261,-1.1112,-0.9017,0.3703,2.2768,-2.0454,-2.4387,2.4899,-0.8522,2.2784,0.4777
-0.7959,-1.3256,-0.4891,0.0305,-0.9268,0.4222,1.1977,0.2737,-3.2458,-0.6295,3.4325,1.7968,-1.5287,1.6033,0.9706,-0.9377,2.4645,-0.8811,1.6200,-0.8025
0.2188,-0.7657,0.1794,-2.1144,0.8049,-1.5929,-1.1833,1.9085,-1.4423,0.7937,-0.7313,-0.5156,0.0496,-0.9935,-0.5792,-0.1683,-1.7188,-0.4218,-1.2437,0.2330
-0.2665,0.9953,-1.6570,0.1577,0.1245,0.7318,0.7143,0.5716,-0.5030,-0.6111,0.3865,-2.5375,0.5064,-1.8349,1.6286,-0.4838,1.2874,1.3130,-1.1818,0.9119
1.1851,0.3781,0.1802,-1.2747,1.2922,0.1087,0.5380,-0.7341,-3.2978,0.3242,2.4409,2.7861,-3.6583,3.1469,-2.7551,-2.0691,2.1925,-0.9994,0.8456,-0.0907
-0.3206,-0.0693,-0.6269,-1.0260,0.2834,0.7661,0.8865,3.2421,2.1880,-3.0644,-1.1668,-3.7579,4.5884,-0.4843,0.7010,-0.8398,2.3939,-0.5639,0.3367,0.6868
1.5199,0.7546,1.0222,-0.7249,-0.9503,-0.1409,0.5404,0.5058,-0.2031,-1.3689,-0.5622,-2.7421,5.3164,-2.0459,0.4260,-0.0339,-0.5977,2.2836,0.5542,0.1842
-0.3010,-1.5351,2.2100,-0.3041,-0.8427,0.2594,0.4713,-0.1553,-1.5961,0.3427,1.6026,0.2915,-1.3621,0.2629,-0.9889,1.9465,-1.3517,2.5325,-0.7235,-1.2869
-0.7640,0.0149,-0.1060,1.3136,-2.8033,-1.5062,2.1464,-0.3845,2.5928,-0.1036,-4.2285,-2.6278,3.0822,-2.8271,2.2722,1.2130,-0.8600,0.5865,-2.0908,1.2303
-0.3175,0.2882,-0.0724,1.6461,-0.4039,0.7469,-0.8894,0.9177,-1.7442,-0.0165,2.4830,2.1831,-2.7905,0.1540,-0.8319,-0.5957,0.0354,0.0846,-1.0566,2.1828
0.0971,1.7583,-3.0428,-0.7818,1.6178,1.3229,0.7711,-3.1262,0.2109,1.3257,-1.0801,0.9108,-0.6276,-3.3069,1.7754,1.2485,-0.9154,1.1371,0.3814,-0.1516
0.6597,-1.4929,1.0066,-0.6049,-0.4471,0.9135,0.9938,-1.4944,0.3738,1.0667,0.4270,-0.2071,-0.3295,2.4272,-0.5770,-2.9076,0.9126,0.7484,0.1825,-2.2019
0.7071,0.0883,-2.0111,0.0722,-0.0007,0.7548,1.2189,1.0924,2.6775,-0.3711,-3.7345,-2.6398,3.3089,-1.4814,-1.0791,0.3433,3.5553,0.6175,-0.2296,-1.6742
-0.3789,0.9571,-0.8050,-0.5274,-1.1881,0.6818,0.6844,-0.1123,-0.9071,0.0626,-0.0334,-0.2644,-0.1421,-2.1477,0.0469,0.4099,-0.5664,0.2517,-1.0179,1.1971
0.9964,-0.9596,1.3735,2.2469,-2.3341,0.2999,-1.2237,-0.6261,-0.1712,0.4392,-0.3701,1.5235,0.4827,-1.4985,-1.2610,0.0647,0.0574,0.5954,-0.4491,2.4298
0.9581,0.7266,0.6976,-0.6304,-2.4589,0.3162,-0.0694,-0.8171,2.3659,-1.7945,-0.6889,-0.8010,1.2956,-1.1690,0.1765,0.2240,2.0572,2.0964,1.2116,0.7567
-0.7245,-0.1660,-0.3914,0.5051,0.0092,-0.1144,-1.3104,-0.7943,0.1317,1.9219,0.5864,0.4657,0.0723,-1.2313,0.6102,0.5975,-0.8372,0.7111,-0.8781,-0.5857
-0.6597,1.3984,-1.0710,1.0745,0.5930,0.5207,-0.0998,2.0425,-0.4773,-1.6424,0.1418,0.2219,-1.8287,-1.3778,-1.0440,0.9467,-0.8082,0.9614,-1.6547,0.2422
1.8654,-3.0833,2.6091,2.5061,-1.1375,0.9463,-1.5632,1.7271,1.2891,0.7645,-0.9135,-3.1279,2.5918,1.3701,-2.6440,0.9633,-0.3385,-1.7313,-0.9703,0.0883
0.0369,0.3836,-0.7060,-0.7596,0.9073,-0.3065,1.3979,0.8008,-3.4910,-1.0973,5.0827,2.7980,-6.7379,3.2438,1.0110,-0.0857,0.7407,-2.6450,2.5799,-0.2459
0.3686,-0.1533,-0.3169,1.3240,0.2490,0.8701,3.2116,-2.2955,-3.0304,2.4000,4.4888,1.4789,-2.9747,-0.0849,-0.9347,2.8317,-0.8443,-0.0348,2.3399,-0.6835
-1.7174,1.4044,-0.9440,-0.3590,-0.5007,0.2133,2.3785,-0.3686,-0.9379,0.6476,3.8460,1.6269,-2.9157,2.4849,-0.4698,-1.0541,0.6815,0.8678,0.8914,-0.1478
0.2503,1.3353,-0.7177,-0.5748,1.9245,-1.3926,-0.4825,-0.1839,1.5067,-0.7557,-0.5814,1.0278,-2.5982,3.9458,-2.0963,-2.0651,2.5210,-0.7524,-0.6766,-0.6078
1.2729,-0.1836,0.7010,-0.9706,-1.1560,0.9624,-0.4268,2.2804,1.5867,-0.8970,-2.8224,-0.2775,1.8248,-0.6579,-0.4617,0.8249,-0.0568,-1.8097,2.2494,-0.4345
1.3539,-1.3332,0.9850,-0.7229,1.1782,-1.2446,-0.8546,-1.1225,1.3302,-1.4472,-0.3812,0.7237,-2.3335,1.1261,0.9935,0.0325,0.4607,-0.7757,0.8583,0.4374
1.6924,-0.9336,0.1300,-0.1628,-0.8788,-1.4555,-1.7116,-0.6000,1.2765,-0.4552,-2.4089,-2.2996,4.8587,-0.5669,-0.6283,-0.7260,1.3383,-1.8349,2.0852,-0.5346
1.1189,-0.1018,0.8294,-0.1573,0.2188,-0.0790,-0.7627,-0.5405,0.5830,0.0614,-1.4726,-0.5169,-0.1311,0.0185,-0.3455,0.9356,-1.5617,-0.3187,1.6653,-0.9458
1.5574,-0.3376,-1.4806,0.9360,-0.1805,0.8072,-2.1877,0.4032,-1.1853,1.0895,-0.6393,0.3369,0.9514,2.0603,-0.5717,-1.1575,0.0843,-0.4836,-0.3821,-0.7501
-0.1106,-0.5369,-0.1256,0.8843,1.8906,0.8371,-0.6253,-0.1889,2.5388,1.3388,-2.6099,-1.5469,1.6096,-1.0888,-1.0782,-0.4151,-0.0794,0.2729,-1.7825,0.4397
0.6901,-0.1805,3.0578,0.6992,-1.7662,-1.0983,-0.5554,-0.2213,-0.6567,1.2792,0.8261,1.1160,-2.3967,-0.5822,-1.2506,-0.1876,-1.6516,0.1001,-0.5095,-0.9857
3.8005,0.3982,-2.7479,0.1220,0.4463,0.7721,0.8693,1.3444,1.2741,0.2742,-0.4306,0.7015,0.1889,0.1357,0.5906,0.2404,0.4577,0.3435,0.0037,2.3750
2.2463,0.0353,-1.7348,0.4047,-0.7814,-0.4251,-1.0638,-0.5528,-0.7900,2.2798,1.6443,3.8637,-2.4395,0.1116,-1.2627,-0.7011,1.8874,-1.6343,0.5793,0.3805
1.8741,-2.7913,3.1509,-0.5337,-1.5887,-0.3007,-0.2737,0.1146,-2.0953,0.3747,2.0572,1.0213,-2.3546,1.5206,-2.6682,-1.6398,-0.6399,-1.3390,0.4919,0.9758
-0.3142,-0.4262,-0.0097,0.5002,0.6710,-0.9386,-0.1630,-0.8006,-5.3661,2.6445,4.7782,4.3967,-6.9946,1.3859,0.8314,-1.7361,0.8408,0.1347,-1.1490,0.7206
0.6696,-1.3670,0.1650,0.0889,-0.6799,-0.2345,1.2101,-2.0022,-2.6314,2.4375,3.3013,3.1459,-3.9266,0.9813,-0.7672,-0.0070,0.9321,-0.3045,-1.7578,0.0834
1.1692,-1.7437,-0.6907,0.6171,-0.9855,-0.6214,-0.1195,-1.2803,0.2459,1.0367,-1.0703,1.8937,-0.0699,1.5370,-0.8789,2.6517,-1.7477,0.7050,-1.4144,0.8601
1.0733,-1.6303,-0.7818,-0.4915,-1.6870,-1.8057,0.1714,-1.5191,0.2736,-0.2470,-0.6544,0.8443,0.5565,-0.6634,-1.1829,0.2863,0.2617,0.3692,-2.1332,2.3147
0.4730,0.2196,-0.6058,-0.2823,-0.3488,-1.4621,0.0303,-0.5849,-2.8918,1.5275,1.7688,2.8949,-3.7692,1.2684,-0.0538,0.1539,-0.8151,-0.9756,0.4902,-0.9167
-1.2884,0.1817,0.0116,-0.0853,-0.8475,0.5761,-1.9522,0.7489,-0.2425,1.4497,0.8316,1.3285,-2.1663,0.1493,0.2812,1.1254,-1.1929,0.8518,-0.0014,1.8105
0.3824,0.7898,0.1426,-1.0135,0.0846,0.7885,0.6457,-1.4215,0.7616,0.6548,-3.1044,-2.4944,2.4059,-1.7581,0.4014,1.3603,-0.5522,0.7911,0.6925,-3.7999
1.0783,-1.7072,0.7280,1.1177,-2.1246,0.1864,-0.5726,-0.2402,-0.8199,1.3700,-1.3285,2.1129,0.3143,0.6354,-1.2466,0.1464,-0.1347,-1.4188,-0.9572,1.0755
1.5184,-0.3176,0.8536,-1.3316,-0.9291,-0.0770,-1.2228,-1.3137,-3.5410,0.9043,5.5072,2.5760,-5.2725,1.4887,0.5337,-1.9819,0.8545,-0.3781,0.8327,-0.0591
1.5706,-0.8402,-0.3534,0.8218,-1.4383,0.8147,1.6647,1.1964,0.6004,-0.6697,-2.3278,-0.6596,3.6677,-0.8792,1.1226,0.2377,-2.4830,0.4819,1.2660,-0.1305
-0.3948,-0.1144,-0.3743,-0.7014,1.5671,0.0089,-0.2770,0.6209,-0.0523,0.2883,1.7643,2.0390,-2.1414,0.0620,0.3709,0.1473,0.4492,-1.0767,0.4499,0.7826
0.0883,0.5625,0.4593,-1.2751,-1.2806,-0.3485,-0.1434,-2.3018,-1.9851,1.0483,2.6755,2.6125,-2.4015,1.3821,-2.2864,-0.3371,-0.1137,1.1994,1.2500,-0.3742
-1.5630,0.7613,-0.5580,1.0903,1.6383,-0.7314,0.5111,0.6195,-1.1750,0.8568,-0.5242,0.2498,-0.4635,1.4163,0.6213,-1.1770,1.1079,0.8746,-0.4136,-0.0881
0.5528,0.4303,-0.3383,0.8902,-0.2329,-1.0589,1.0532,2.2392,2.7616,-2.2415,-3.4562,-1.3779,2.0423,-1.2706,-2.3448,1.9647,-1.3336,0.1593,-1.8112,1.4416
1.2630,0.6960,-0.4149,0.4444,-0.6607,0.5594,1.1214,1.6197,3.4760,-2.4003,-3.3516,-2.4795,2.7638,-3.9228,1.6963,1.8404,-0.3001,0.4083,-0.5398,-1.3336
-0.4085,-0.2015,1.2180,0.0566,-1.0185,0.4533,-0.4671,2.4729,5.2897,-3.0703,-3.8133,-1.9271,1.3432,-2.6208,1.6497,-1.2236,0.3746,0.4623,1.2510,-1.8275
0.6991,-0.3114,1.0349,0.1951,-2.4926,0.1900,-0.4272,-1.0913,0.1830,1.3040,0.0809,-0.5217,-0.1653,2.6035,-0.3918,-2.2633,1.1357,-1.2240,-0.9267,1.4830
0.9307,-0.8360,-0.6204,-0.3962,0.3794,-0.4144,0.0671,0.1744,0.3909,-0.7504,1.1814,1.3441,-1.8558,2.1801,-1.0425,-0.3954,1.4633,-1.3530,-1.0656,-1.6573
-0.5870,1.1043,0.4940,-0.2834,-1.3440,0.7959,-0.0566,-0.4163,-1.4617,-0.1331,2.9545,2.0604,-1.6703,1.1275,-1.5184,-1.6032,1.6622,-0.3095,-0.9533,0.1445
-0.8740,-1.3277,3.2821,0.5661,-2.0428,0.9267,-1.2253,0.6980,-1.3858,-1.9556,2.3172,0.9248,-1.4454,0.1672,0.9190,0.0957,-0.0727,-1.8796,1.0020,-1.6185
-1.2223,0.8557,-1.4968,-1.3496,-0.6508,1.0823,0.5683,-0.8141,-1.0005,0.8756,1.3755,-1.3209,-0.5720,2.5893,-2.4699,-0.5973,-2.3176,-1.8104,1.5384,-1.9630
