# Data generated from networks:
# networks/network1.csv: 500, networks/network3.csv: 500
-0.1414,2.1739,1.6527,0.8828,-0.3016,-1.8114,0.0696,1.0115,4.1628,-0.2339,-4.4700,-3.2299,5.8926,-1.9887,1.8125,-1.6731,0.9628,2.1246,-2.0589,1.6643
0.6474,0.4419,1.4600,0.6436,-0.0558,-0.4171,0.1798,-0.1445,0.6560,-1.1039,0.1778,-2.1661,1.9466,-0.3657,0.3534,-1.4002,-0.4965,0.9405,-1.8897,-1.1117
-0.3955,1.7141,1.2459,-0.3746,-0.5991,2.1911,1.2375,-0.1914,0.5689,1.1214,-0.2745,0.9426,-0.5137,2.2686,-1.3185,-0.2589,-0.7618,-0.0891,-2.2319,0.4169
-0.5354,-2.7524,1.3198,1.0901,-0.7600,-0.2477,-1.1480,0.3202,0.6403,-0.8046,0.3738,0.4952,-1.3793,2.3801,-2.0147,-0.4131,-0.9572,-0.1015,-1.3111,-1.2871
-2.4299,0.9803,1.4326,-0.0171,-0.7544,0.4325,-0.0959,1.1555,-0.2952,-1.6387,-0.3436,0.0488,0.2464,-0.1363,0.5134,0.4245,-0.1991,0.5569,1.2622,-0.5757
-2.0744,2.0135,-0.2516,-1.1948,1.0091,1.0629,0.1250,-0.3170,-0.2899,0.0945,0.2056,1.1516,-2.1319,-0.3622,-0.3198,0.5131,1.5827,-0.3201,0.9810,-1.3128
1.7583,-2.0061,-0.5344,-0.0342,-0.7725,-2.0035,0.6816,-0.5549,-3.9782,1.0304,3.6371,3.5045,-2.6865,0.3981,-1.2937,-0.1283,0.3041,0.0534,-1.6092,0.7831
0.8737,-0.2260,-1.1698,-2.3209,1.1746,0.9400,0.3957,0.7269,2.4130,-0.1442,-0.6682,-1.7991,0.9805,-2.1365,0.6128,-0.3654,-0.0858,1.9182,0.5425,0.0814
-1.9573,1.8702,-0.2542,0.2951,0.8722,-0.7599,0.1141,1.4688,3.2651,-1.5937,-4.9243,-2.8837,3.3252,-2.1676,1.3908,3.9121,-2.1711,-1.2835,1.3380,-0.0090
1.1562,-2.3965,0.9392,-1.6100,-2.1249,-0.8512,-1.9822,-1.1734,-2.9343,0.6254,5.0377,2.2619,-5.7555,1.1652,-1.1943,-0.9088,0.1896,-0.2405,0.7534,0.9231
-2.5623,0.1924,-1.7604,-0.6677,1.6639,-0.9995,0.9477,0.8557,2.6561,-2.7189,-1.4733,-2.1555,2.4585,-0.0158,2.8659,-0.4305,0.4667,0.5683,-1.1390,0.6811
2.4820,-2.0262,0.4254,-1.5257,0.9827,1.2162,0.9724,-0.5993,-0.5439,0.6617,3.6265,3.1929,-3.9680,1.7926,-1.0245,-1.7762,0.6256,-2.0276,1.1054,0.4383
-1.8200,-1.4215,0.4047,0.0925,-0.4135,-0.0559,0.3568,-1.3347,-1.3095,2.2167,1.3511,2.2852,-3.0121,0.3935,-2.0569,-1.8322,0.8629,-0.8555,-0.8159,-0.1510
1.3623,-0.1655,-0.5245,-1.6269,0.0321,-0.9456,-0.5660,-0.1525,-2.3502,1.4404,2.2815,0.1025,-2.5669,-0.5033,1.0552,0.2432,0.1514,2.0513,0.3777,0.2494
0.1678,-1.0441,-1.3869,0.1818,2.2275,-0.5093,-0.2589,-0.6919,2.4877,-0.2612,-3.5452,-1.3494,2.0387,-2.0486,0.5245,0.4985,0.5516,1.6518,-2.8930,0.5404
1.1338,-0.2624,-0.0808,-0.7937,-2.8886,0.3887,0.5236,-0.0540,1.4859,-0.1217,-0.4108,-0.0360,0.2701,1.2081,-0.6664,-0.6222,0.5000,-1.1857,-0.5965,1.5218
2.7043,-0.8064,-1.2556,2.4458,0.9580,0.3984,0.8828,0.9362,1.8759,-1.6730,-2.2062,-2.0489,1.2612,-1.1105,2.0723,1.0795,-2.4184,2.1190,-1.3616,1.5069
-1.7049,2.5638,-1.0547,2.0217,1.8732,1.5773,0.4059,1.1867,-0.5742,-0.1615,-0.1046,2.9894,-1.2398,0.6957,-0.5378,-0.3822,-1.4271,0.3968,-0.2242,0.2862
1.2468,0.5783,1.9295,0.1203,0.1037,-0.7748,-0.3502,-1.7594,-3.4379,1.4102,7.2844,5.4837,-6.4963,3.9209,-2.2166,-1.2998,0.5660,-1.4971,-0.7092,1.0060
-0.1377,0.0731,0.7208,1.6085,0.5687,0.5008,-0.2756,1.0903,1.7178,-0.0806,-0.4046,0.6268,-1.3647,0.7580,-2.0730,-0.2240,-0.0603,-0.7513,0.9250,0.9731
1.2193,-0.4887,1.5711,-0.5708,-0.5225,0.4408,0.4652,1.0420,-0.7773,0.3731,1.8556,-0.8680,-0.8501,1.0971,-1.1777,1.2538,-1.3147,-1.8287,2.6890,-2.5634
0.4249,-0.5399,0.6640,-0.3253,0.9756,-0.9414,0.2356,0.4007,0.9014,-1.1927,-1.0895,-1.8606,0.9536,0.3973,1.1770,0.7758,-0.0660,-0.0335,-0.7191,0.3773
-0.8641,0.6188,-1.7107,1.0527,-1.1341,-1.4636,-0.3787,1.4322,-0.0873,-0.8511,1.3197,-1.0069,-1.2434,0.9220,0.2956,-1.9385,2.8392,-0.0254,-1.5256,0.0888
1.0846,0.0607,-0.2100,-0.3067,0.6121,0.7745,0.9974,-0.5304,0.8970,0.2036,-1.5380,-1.1277,1.7061,-0.6994,-0.1220,1.9015,-0.7806,1.7157,1.0165,-0.3094
-1.5903,0.2399,-1.0251,0.0912,1.1783,0.5993,-1.3881,2.8304,3.3783,-1.4236,-1.9694,-1.9809,2.5436,-2.7505,0.7829,2.1712,-2.2673,-0.2831,1.5815,-2.0762
2.0634,-2.4288,2.8973,-0.6271,-2.4687,-0.3845,-0.9578,0.4782,3.6386,-1.0386,-4.3440,-2.5095,2.9987,-2.6503,0.1696,0.1451,0.0970,-0.8356,0.0620,-0.1216
-1.1077,1.8528,-1.8429,-0.2307,0.5963,0.7974,0.3975,0.1100,0.1751,-0.1333,-0.7750,-0.5944,0.4514,-0.5219,0.4309,-1.0989,1.6695,0.0804,-1.6780,0.2327
-0.3266,-0.3619,-1.6404,0.6039,-0.4839,-0.1941,0.8486,1.9519,2.4688,-2.3424,1.3312,0.2877,0.6459,-0.4452,2.3190,2.2034,0.4603,0.5996,-0.2711,-0.5703
1.1995,0.1863,-1.6357,-0.4936,0.1826,0.3430,0.0436,-0.1291,0.7383,-0.9740,-0.7340,-1.6124,1.6253,-1.3395,1.5318,0.1811,0.6372,1.0039,-0.6936,1.3138
-1.6142,-0.0596,1.9508,0.9878,-2.7001,-0.6193,-0.1351,-1.1178,1.7508,0.2631,-3.8679,-0.5723,3.0429,0.0135,0.8124,1.7454,0.1522,1.0551,0.5900,1.2423
-3.0368,0.1384,-0.2745,1.2601,1.3741,2.0747,-0.7332,1.8524,1.7464,-2.0378,-3.2816,-0.8624,2.0211,-0.2347,-1.6514,-0.0990,0.0741,0.5664,1.5287,-0.4819
-0.0372,-2.3719,0.0957,0.1165,-0.0634,0.5828,-0.0803,-0.2045,1.4814,-0.3436,-3.3387,-1.8765,2.2592,-0.5609,-0.6730,-0.8980,-1.8117,2.3708,0.1488,-0.5467
0.2398,0.0300,0.0260,0.1024,-0.2100,0.0993,-0.1877,1.0349,-1.3754,-0.2683,1.2042,1.2738,-2.7275,1.7201,-2.0808,-0.1547,-0.5851,-0.4501,1.2320,-1.3460
